N,P,K,temperature,humidity,ph,rainfall,label
33,129,200,23.0177204,91.50014614,5.97455517,125.36890412,apple
33,129,200,22.70562117,97.18822233,5.56272052,69.98061358,apple
33,133,200,21.54798552,93.71303618,6.06470393,135.87379593,apple
33,134,200,21.25292946,90.44215619,6.49370969,95.93188833,apple
33,134,200,22.73870404,88.15249483,5.83635365,153.4489559,apple
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple
33,135,194,20.57327274,91.12458634,5.80032052,109.78023169,apple
33,135,195,21.73560876,97.03596528,6.06528063,98.09847437,apple
33,135,200,23.72886119,95.77358242,6.78294243,84.47948275,apple
33,137,195,21.3363374,93.42588638,6.02400473,134.19930039,apple
33,138,198,22.29423493,90.69033986,6.2223908,122.7418744,apple
33,138,198,23.24088302,91.73315427,6.5011794,154.44157636,apple
33,139,200,20.31892954,93.60141134,6.02355122,78.57302583,apple
33,142,198,22.14983835,92.61190577,6.17532485,102.14370916,apple
33,142,199,20.74169696,90.75592242,6.13447242,135.28598045,apple
33,143,204,21.1316077,91.95769858,5.81443478,122.5391946,apple
33,144,194,24.37799641,93.3170065,5.846909,69.12225398,apple
33,144,199,22.7561165,91.40890365,5.99545468,162.64798763,apple
33,145,199,23.95460047,92.49464979,6.19592645,126.40908718,apple
33,145,200,25.53689116,93.65490816,6.9487963,138.65612841,apple
33,148,200,22.35520192,90.75383929,5.89562447,162.65109556,apple
34,124,200,23.01196503,94.0794261,6.14431862,72.48133898,apple
34,129,200,21.24552039,90.25304829,6.06835913,74.91709662,apple
34,130,195,23.71907017,87.80131779,5.34038876,149.05343619,apple
34,136,193,23.75449425,95.70286449,6.19179694,89.75382719,apple
34,140,198,21.70416965,93.44006288,5.75170734,115.1781396,apple
34,141,200,22.56914487,95.48282666,5.53680144,101.95338349,apple
35,122,197,22.70163145,93.72038699,5.13492079,104.42954552,apple
35,128,205,21.07273439,93.56585985,6.04105383,107.8737015,apple
35,131,203,22.42776057,93.91722423,5.8934909,102.7230739,apple
35,132,197,23.01681128,96.35034175,6.20174717,114.17164011,apple
35,135,200,22.48680066,92.65961939,5.6340014,123.45217691,apple
35,135,200,23.29309798,92.89807863,6.65913407,137.54586851,apple
35,136,197,20.50200954,89.55349604,6.18875884,134.05123061,apple
35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,apple
35,139,200,24.45146002,93.81710797,6.01955436,87.11679088,apple
35,139,200,21.58689854,90.97746277,5.92523117,70.29104112,apple
35,140,200,22.46839135,96.37634227,5.79428783,72.99995863,apple
35,142,203,21.17089176,90.23730166,5.895319,123.6495149,apple
35,144,193,20.96748156,89.92191755,6.32772381,100.88958346,apple
35,145,195,22.03911546,94.58075845,6.23195001,110.9804014,apple
36,129,200,21.17269517,90.06389988,6.12149349,125.3054763,apple
36,139,194,23.5085824,90.31861607,6.05218,66.64920295,apple
36,139,199,19.26509681,88.30021833,5.43128427,82.58623039,apple
36,139,200,20.53526838,88.7096217,5.5251997,78.81315566,apple
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple
36,141,200,20.98526946,91.01536451,5.47587284,111.04444909,apple
36,144,196,23.65167552,94.50528753,6.49693449,115.3611268,apple
36,145,196,22.44992268,89.74522111,6.72974159,117.80346851,apple
36,147,200,19.85673788,92.39069752,5.47062411,103.35590835,apple
37,126,196,23.59997268,90.97597665,5.59644949,107.1728191,apple
37,129,200,23.184299,93.49147167,5.79028089,79.74119456,apple
37,132,198,21.92929829,86.43254326,5.69753556,142.85021107,apple
37,135,197,21.63007186,92.3137295,6.31719887,82.20148291,apple
37,137,199,22.63946441,90.18451645,5.69794552,108.3405879,apple
37,139,200,21.10285948,91.5667929,5.2730095,73.78968946,apple
37,147,198,22.59627574,92.6535902,6.14808015,140.19203411,apple
38,128,194,22.21314341,95.36093644,5.3191614,106.36654556,apple
38,133,198,24.35961069,90.07456825,6.44891219,81.53176219,apple
38,135,203,23.76121837,93.661643,5.96555131,100.825956,apple
38,138,198,22.9290283,98.32928286,6.14079932,140.26583282,apple
38,140,198,21.52086465,88.3265791,5.96822479,136.94012187,apple
38,141,198,22.7134231,91.66202915,5.83377947,119.86063247,apple
38,144,190,22.48114774,89.75669188,6.43919888,115.45835226,apple
39,126,200,19.86802889,93.20579119,6.00660618,58.55825749,apple
39,135,198,22.56216681,97.68059344,5.78230086,69.95059309,apple
39,139,199,25.00849087,87.44524357,5.80984537,136.47519175,apple
39,139,200,21.73423776,91.34180226,6.22399551,143.66263721,apple
39,142,198,20.33774959,97.55019534,6.18629786,101.36168937,apple
39,144,196,22.15066285,92.58673516,6.68418943,70.71952545,apple
40,120,197,23.80593812,92.48879468,5.88948068,119.6335548,apple
40,134,200,22.39638596,98.77139394,5.70711945,109.24049376,apple
40,136,202,22.85267372,94.5764581,5.93533631,117.5314026,apple
40,138,199,24.36087896,91.57173803,6.09285814,150.42389324,apple
40,143,193,21.85730315,96.89874059,6.80112019,82.92662625,apple
40,144,196,22.71750705,92.25479855,5.98726264,107.0289866,apple
40,145,196,22.58503446,89.49515167,6.34408059,151.59626292,apple
41,130,193,24.94466013,88.16379496,5.15832925,120.04148528,apple
41,135,200,23.68213288,93.56048171,6.44496676,87.0756759,apple
41,147,196,22.48460376,94.79869208,6.47151375,110.93464025,apple
42,131,197,22.57421414,96.22703506,5.68637722,155.25651949,apple
42,143,191,22.60430999,88.37862,5.99796275,76.35310033,apple
42,144,199,22.24692004,93.42410955,5.65702704,77.88079563,apple
43,119,192,24.93622633,91.96041948,6.08337248,155.40049565,apple
44,138,198,23.55867546,91.91577021,5.59423448,69.69934021,apple
76,85,42,25.73894762,79.51059775,6.27047201,62.51023413,banana
77,72,49,26.21843136,83.29952274,5.40150943,88.64447976,banana
77,85,50,24.6561209,81.27884074,6.24817743,142.28056829,banana
78,74,50,25.94412473,76.38614567,5.82275689,112.14614636,banana
78,89,42,26.12745283,84.56551991,6.38484534,95.82960241,banana
78,94,51,26.06641141,80.32833064,6.28304188,109.30711847,banana
80,69,44,27.58551539,84.12839592,6.33014338,131.68414184,banana
80,69,45,26.83612942,76.72144758,6.60349207,141.52836964,banana
80,71,47,27.50527651,80.79783998,6.1563735,105.0776992,banana
80,73,47,27.07881394,84.44469115,5.66203982,109.10315953,banana
80,77,49,26.05433004,79.39654531,5.51908842,113.2297373,banana
80,88,48,28.12771418,88.43174091,6.65693436,134.92784768,banana
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,banana
80,91,51,28.07157304,77.99293735,5.96897744,106.7065056,banana
81,72,55,30.35839755,79.08273375,6.03137195,71.10098549,banana
81,75,43,26.47976731,79.09577557,6.12397317,125.88987437,banana
81,75,45,29.76137338,85.87689883,5.44380422,141.40078142,banana
81,82,57,23.1588931,78.8111051,5.18533116,94.64474876,banana
81,85,44,26.08072881,82.34554032,5.7176763,149.81175791,banana
81,90,47,25.62890626,77.9114244,6.55995653,133.66631507,banana
81,92,45,28.16680318,77.61441662,6.58371873,144.75532745,banana
81,92,50,27.84558426,75.14948692,6.65880266,89.78320824,banana
82,72,54,30.21238152,83.5033145,5.70803096,101.61785445,banana
82,75,55,27.34585147,78.4873835,6.2810695,92.15524332,banana
82,76,49,24.43656986,83.63673507,5.79008827,135.50610199,banana
82,77,46,28.9470467,82.1888998,5.90110084,95.83016448,banana
82,78,46,25.05802193,84.97323747,5.7386789,110.4408803,banana
82,90,45,27.41955162,76.7134716,6.1321349,103.69902552,banana
82,96,48,27.05980832,81.05909091,6.43609237,129.78193626,banana
83,69,47,29.43531318,77.59861402,6.41020681,76.77522859,banana
83,71,50,25.43567566,78.56994254,6.30931374,136.83048206,banana
83,74,49,30.93716583,80.68129146,6.28647529,141.22787073,banana
83,77,45,23.07308617,86.5641039,5.71453319,87.88037483,banana
83,78,43,28.16498174,74.89517064,6.75566886,127.0444824,banana
83,79,55,25.14748006,83.34688193,5.56502864,98.66679427,banana
83,88,55,28.44937398,88.38710676,6.38953967,158.53014308,banana
83,89,46,25.51260542,83.87109601,5.86575743,155.68161417,banana
83,93,52,28.66745698,74.62598132,6.13850547,79.48654241,banana
83,94,47,27.39872329,81.10523402,6.46937095,112.1355384,banana
83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,banana
84,73,45,24.19669771,83.26512422,5.34833489,90.91375932,banana
84,74,50,28.25521189,81.56817159,6.17905404,107.0779942,banana
84,75,47,30.61315455,80.98971249,6.41630094,117.53404909,banana
84,77,43,28.00531887,84.00808658,6.53997488,107.30986839,banana
84,77,46,27.0958218,79.05288905,5.80019643,113.01061263,banana
84,79,53,30.94402698,81.81991757,5.78903278,74.00250846,banana
84,85,43,26.92898326,73.57709799,5.76479113,153.99893553,banana
84,89,46,26.05643175,81.95971768,6.92456639,103.68865056,banana
84,94,51,26.45006992,85.09928413,6.77196657,72.1369251,banana
85,71,59,26.13031991,73.66946508,6.4150688,81.72580045,banana
85,81,56,27.08576729,88.69392699,5.44310481,97.02571583,banana
85,86,55,27.64307272,80.67996538,5.71074531,143.33203034,banana
85,89,51,29.21144871,84.70189923,6.15816442,108.5501443,banana
85,92,55,28.02894847,75.41706822,6.33199773,130.48284214,banana
85,95,47,25.94019018,78.3422098,6.21183316,119.84797,banana
86,71,59,26.30136289,77.3915944,6.25115572,56.11310327,banana
86,76,54,29.3159075,80.11585705,5.92682475,90.10978128,banana
86,77,58,26.68139768,83.09380083,6.42555269,72.788515,banana
86,78,44,26.17291001,79.473941,5.37410149,138.09529606,banana
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,banana
86,85,55,29.83465945,84.23383039,5.30336673,140.09631869,banana
86,89,55,26.07933821,76.23007001,6.73701774,97.28594432,banana
86,93,44,28.95860785,77.15497734,6.95498797,107.69743782,banana
86,95,49,28.05484146,78.04602887,6.45871488,108.3957179,banana
86,98,45,24.04200213,78.94154567,5.90709207,137.89248974,banana
87,79,47,27.3615391,83.64950389,6.0819091,84.5871555,banana
87,79,53,26.59074154,81.04970756,5.88339242,72.01885988,banana
87,82,42,30.86521395,82.57411074,6.29085315,104.96881798,banana
87,82,56,27.52020476,72.85998843,6.28674562,144.53685647,banana
87,82,57,29.91847322,84.00620163,5.41085744,129.69209399,banana
87,83,49,28.35570951,82.66120157,5.76899551,107.66103308,banana
87,84,53,27.30486,86.00317444,5.93042807,143.43966426,banana
87,89,46,26.23936646,82.27619355,6.40791669,143.4281637,banana
87,90,52,26.94227846,81.34843932,5.38150457,84.17732798,banana
87,90,53,26.60159876,84.96155553,5.67809989,62.89274659,banana
87,94,43,27.11050032,81.12595472,6.21752298,80.7882764,banana
87,96,48,26.66433673,77.98005758,6.0330378,132.90044127,banana
87,97,43,23.94575027,79.65971946,6.17984427,69.95328243,banana
88,78,45,29.10403455,79.19588629,6.32427009,92.07835761,banana
88,79,44,28.49462106,75.06967507,6.08497893,66.50344091,banana
88,80,46,27.04046079,83.2206737,5.52992033,61.93344954,banana
88,80,46,27.55575834,80.92632949,5.43969862,68.40457635,banana
88,81,53,26.35414212,72.49445176,6.52860095,110.38338627,banana
88,85,50,29.66621537,79.58449052,6.18827081,144.0574667,banana
88,86,55,24.30186327,82.62832789,5.89257287,137.51903363,banana
88,87,54,28.82690476,83.24732472,5.79371153,144.49405206,banana
88,89,48,26.78757425,84.76897273,6.1334723,147.62304384,banana
88,90,47,28.67169203,80.93011602,5.81519032,115.98704602,banana
88,94,45,29.70173433,79.3169835,5.74195045,70.22879024,banana
89,74,48,28.1511236,81.30908681,6.24171305,63.37564049,banana
89,75,47,29.5008849,78.59928762,5.87626484,96.16371705,banana
89,79,47,27.64248681,81.34440335,6.10105056,129.24520041,banana
89,80,52,28.32049049,86.19655373,6.61843992,94.17241991,banana
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana
89,84,51,31.05732554,88.22111699,6.10158631,64.89274933,banana
89,85,47,28.60301751,77.13118845,5.89845457,77.43617901,banana
89,85,55,26.6719835,76.48541655,6.27538461,91.73358569,banana
89,87,56,23.08748334,82.95247413,6.32428229,110.80863202,banana
89,88,46,30.4049353,84.60083541,6.13305775,88.81543475,banana
89,90,44,26.72682022,86.86490502,6.030426,157.74208833,banana
89,90,50,25.44575101,76.81823413,6.20860249,96.59502257,banana
89,91,55,25.08347445,80.261731,6.2755723,94.32961456,banana
89,95,53,28.79183393,79.90486465,6.49778287,88.65114142,banana
89,95,54,27.46534892,80.68448953,6.57884825,73.36421844,banana
89,98,47,25.26588544,73.95613436,6.38558259,160.84501452,banana
90,73,50,25.20159629,75.81650535,5.61817998,78.797484,banana
90,76,56,30.51484857,76.66586981,6.36002078,110.62068846,banana
90,77,53,26.39840337,80.7088602,6.04786904,77.08854242,banana
90,83,47,28.41936069,78.82616258,5.34132129,134.20343945,banana
90,86,52,25.85036988,81.95580471,5.79326026,119.0856171,banana
90,86,55,27.96236771,84.15403614,5.64448658,97.55986676,banana
90,87,52,25.71903556,80.81258514,6.46121195,65.30952966,banana
90,87,55,29.96773121,81.62212912,6.42335446,102.70823075,banana
90,89,49,29.39566741,81.88741134,6.52939915,98.76774527,banana
90,89,51,26.49313435,77.60686887,5.91799503,126.10811968,banana
90,90,42,30.26347883,71.37322024,5.71040099,78.00682512,banana
90,91,54,28.29329616,72.22605767,6.02936771,95.76223007,banana
90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,banana
90,95,48,27.60084164,80.87503148,6.13767118,128.28139469,banana
90,96,48,27.91862354,76.14845701,5.97305565,48.89783676,banana
91,72,44,30.0570342,79.95250433,5.49845434,47.506825,banana
91,72,52,25.14063789,81.60644914,5.78605852,102.44032017,banana
91,75,55,27.48612983,76.11239849,6.21236936,109.2768851,banana
91,76,45,30.06240518,79.04638626,5.67428765,58.77419054,banana
91,78,56,29.53812133,73.93944647,5.87609377,99.41331391,banana
91,79,50,26.90239618,78.49005143,5.80734283,56.85093285,banana
91,82,46,26.14267821,75.22426643,6.08484957,124.07918909,banana
91,83,59,27.74186928,82.46452698,5.33341933,123.1850905,banana
91,84,52,29.14827211,78.71024836,6.39074184,117.536781,banana
91,85,44,28.52314185,80.54912417,5.35696019,143.46066538,banana
91,85,53,26.95837159,77.16993343,6.19190019,139.35283761,banana
91,86,45,26.28489023,82.57263183,6.20452436,136.5869311,banana
91,87,53,28.6684854,83.5127413,5.27930975,88.07418284,banana
91,88,44,26.23516031,87.29533304,6.56845864,133.40299173,banana
91,94,46,29.36792366,76.24900101,6.14993403,92.82840911,banana
91,95,42,26.39747942,82.112206,5.82321488,76.5568655,banana
91,95,49,27.76728192,85.99824137,6.22161422,81.86883228,banana
92,72,59,26.68048975,76.76145598,6.69296296,122.97270828,banana
92,73,42,29.92269566,77.31662313,6.6370243,44.88407754,banana
92,75,45,29.01207743,77.95192527,5.67440336,90.43495443,banana
92,77,48,24.48139088,80.63235451,6.36542109,95.23099922,banana
92,77,48,28.1254616,81.58102446,6.1364569,121.36621365,banana
92,78,40,25.50652131,82.73452392,5.82450003,162.64731181,banana
92,79,47,28.79290263,79.40613506,5.98062756,60.46104257,banana
92,81,51,28.28059266,75.2111614,5.82286475,125.12487991,banana
92,81,52,27.39341554,81.4654833,6.43813728,94.31102057,banana
92,81,52,28.0106804,76.52808057,5.8914139,103.7040783,banana
92,84,47,29.27407534,77.51189744,6.43929502,123.39626822,banana
92,85,51,29.22118628,81.08183635,5.74076468,108.8616474,banana
92,86,46,26.846874,75.36209327,5.20662686,165.82126385,banana
92,87,46,29.2573102,83.40711099,5.3989711,163.27291345,banana
92,87,54,26.94462568,83.898998,6.53855973,119.25531449,banana
92,89,50,26.66921067,79.9050906,6.36875751,68.68167783,banana
92,91,46,27.76189344,75.16641494,5.68744609,127.91230372,banana
92,92,49,28.90221007,82.10985684,5.35522242,104.12992766,banana
92,93,48,26.59953036,86.4295661,6.57781279,125.95028573,banana
92,98,41,31.12622267,72.49210595,5.75077557,47.93026977,banana
93,70,50,27.02575282,78.64264077,6.37886015,120.0034904,banana
93,74,50,26.28166087,87.09447624,6.39787955,115.10347526,banana
93,79,43,27.50927475,78.39329475,5.51689189,46.45610407,banana
93,81,48,29.26574307,75.16242313,6.24681285,135.74737624,banana
93,81,50,27.71822477,76.57853189,6.03607927,102.2099836,banana
93,83,46,29.38254012,83.50423735,5.76530894,109.2486647,banana
93,84,50,26.77851949,75.27929816,6.03116622,134.41375647,banana
93,84,51,28.02474563,85.13461273,5.52827234,95.46830258,banana
93,85,49,27.96799119,79.28625709,5.69424385,119.4765557,banana
93,85,51,26.0200666,80.36330252,6.17933622,121.68435028,banana
93,86,50,27.65811723,82.58016988,5.64166694,140.17642532,banana
93,88,48,27.38373129,76.11887173,5.62072767,140.20058968,banana
93,90,46,31.14794381,75.67902045,5.65818685,79.3507721,banana
93,90,54,24.09547762,80.22659799,6.43407131,113.4166828,banana
93,90,57,25.82832885,89.38995427,6.17779423,87.82786121,banana
93,91,47,27.84767901,83.31110751,6.10124158,117.2878912,banana
93,91,49,25.5337239,80.90665066,6.11864916,68.07107886,banana
93,94,53,25.86632408,84.42379269,6.07917879,114.5357503,banana
94,70,48,25.13686519,84.88394407,6.19515244,91.46442491,banana
94,70,49,25.54661802,87.97149035,5.33348898,82.72531724,banana
94,76,49,24.09224883,80.6881095,5.65855057,136.28122435,banana
94,77,44,28.99757272,78.48970062,5.66559215,68.33839278,banana
94,82,48,28.92105199,75.46258188,5.92974989,134.39961126,banana
94,83,48,27.46418382,78.11851705,6.24501121,65.51043504,banana
94,83,53,28.61514658,82.01845521,6.27438636,114.1740332,banana
94,84,52,27.76306354,83.63916194,6.139044,51.05214389,banana
94,85,49,31.15804898,85.71536384,5.8203539,122.98356183,banana
94,86,50,26.78583873,83.21562078,5.85609507,77.15037536,banana
94,87,47,26.21974179,84.51326889,5.7140193,135.42965934,banana
94,88,47,26.97244652,85.8448322,5.64891675,143.05506058,banana
94,89,48,28.55980972,84.51602322,5.6534379,111.0843029,banana
94,90,51,27.73081939,82.00707206,6.23810796,98.58157765,banana
94,91,51,29.16093424,76.67484233,5.61809445,109.575944,banana
94,93,45,30.37756253,76.07523484,6.30884366,78.13355051,banana
94,95,42,29.18781926,79.57085115,5.87835508,115.40939818,banana
94,98,47,28.62412722,76.06220158,6.32234743,131.1274841,banana
95,70,49,25.30246587,82.90996878,5.78971082,109.54988337,banana
95,72,49,25.59958206,85.89072894,6.09134762,130.88650513,banana
95,74,50,25.90113128,80.47152737,6.0024816,110.10323,banana
95,75,45,28.98333432,82.95958244,5.8298985,109.022564,banana
95,75,50,28.08166093,75.26429821,5.62361569,118.2761894,banana
95,82,48,27.39489579,83.31172003,5.71901499,92.78133617,banana
95,86,48,26.13845021,81.65658656,6.04189419,74.15335272,banana
